,id_name,territory_name,territory_start,territory_end,territory_secular_rule,territory_start_secular_rule,territory_end_secular_rule,territory_ecclesiastical_rule,territory_start_ecclesiastical_rule,territory_end_ecclesiastical_rule,territory_religion,territory_start_religion,territory_end_religion,alliance,start_alliance,capital_name,capital_lat_long,book,region,source,table_on_wikipedia
513,Ortenburg,Ortenburg,1120.0,1805.0,imperial county,1120.0,1805.0,,,,Roman-catholic,1120.0,1563.0,,,Ortenburg,"48.5450° N, 13.2241° E",SO,Bayern,https://de.wikipedia.org/wiki/Reichsgrafschaft_Ortenburg,y
514,Ortenburg,Ortenburg,1120.0,1805.0,imperial county,1120.0,1805.0,,,,lutheran,1563.0,1805.0,,,Ortenburg,"48.5450° N, 13.2241° E",SO,Bayern,https://de.wikipedia.org/wiki/Reichsgrafschaft_Ortenburg,y
515,Waidhofen,Waidhofen,1273.0,1803.0,city,1273.0,1803.0,,,,Roman-catholic,1273.0,1550.0,,,Waidhofen,"47.9602° N, 14.7728° E",SO,Österreich,https://de.wikipedia.org/wiki/Waidhofen_an_der_Ybbs#Niedergang_im_16._Jahrhundert,n
516,Waidhofen,Waidhofen,1273.0,1803.0,city,1273.0,1803.0,,,,lutheran,1550.0,1600.0,,,Waidhofen,"47.9602° N, 14.7728° E",SO,Österreich,https://de.wikipedia.org/wiki/Waidhofen_an_der_Ybbs#Niedergang_im_16._Jahrhundert,n
517,Waidhofen,Waidhofen,1273.0,1803.0,city,1273.0,1803.0,,,,Roman-catholic,1600.0,1803.0,,,Waidhofen,"47.9602° N, 14.7728° E",SO,Österreich,https://de.wikipedia.org/wiki/Waidhofen_an_der_Ybbs#Niedergang_im_16._Jahrhundert,n
518,Störnstein,Störnstein,,1641.0,lordship,,1641.0,,,,Roman-catholic,,1641.0,,,Störnstein,"49.7310° N, 12.2000° E",SW,Oberpfalz,https://de.wikipedia.org/wiki/Gef%C3%BCrstete_Grafschaft_St%C3%B6rnstein,y
519,Sulzbach,Sulzbach,1505.0,1799.0,principality,1505.0,1799.0,,,,Roman-catholic,1505.0,1542.0,,,Sulzbach,"49.4970° N, 11.7554° E",SO,Pfalz-Neuburg,https://de.wikipedia.org/wiki/Pfalz-Sulzbach,y
520,Sulzbach,Sulzbach,1505.0,1799.0,principality,1505.0,1799.0,,,,lutheran,1542.0,1627.0,,,Sulzbach,"49.4970° N, 11.7554° E",SO,Pfalz-Neuburg,https://de.wikipedia.org/wiki/Pfalz-Sulzbach,y
521,Sulzbach,Sulzbach,1505.0,1799.0,principality,1505.0,1799.0,,,,Roman-catholic,1627.0,1799.0,,,Sulzbach,"49.4970° N, 11.7554° E",SO,Pfalz-Neuburg,https://de.wikipedia.org/wiki/Pfalz-Sulzbach,y
522,Kaisheim,Kaisheim,1370.0,1802.0,principality,1370.0,1802.0,abbey,1370.0,1802.0,Roman-catholic,1370.0,1802.0,,,Kaisheim,"48.7700° N, 10.7942° E",SO,Pfalz-Neuburg,https://de.wikipedia.org/wiki/Kloster_Kaisheim,n
523,Haunsheim,Haunsheim,,,county,,,,,,Roman-catholic,,1603.0,,,Haunsheim,"48.5991° N, 10.3761° E",SO,Pfalz-Neuburg,http://genwiki.genealogy.net/Haunsheim#Geschichte,n
524,Haunsheim,Haunsheim,,,county,,,,,,lutheran,1603.0,,,,Haunsheim,"48.5991° N, 10.3761° E",SO,Pfalz-Neuburg,http://genwiki.genealogy.net/Haunsheim#Geschichte,n
525,Gera-Schleiz,Gera-Schleiz,,,lordship,,,,,,Roman-catholic,,1541.0,,,Gera,"50.8851° N, 12.0807° E",MD,ernestinisches Sachsen,,n
526,Gera-Schleiz,Gera-Schleiz,,,lordship,,,,,,lutheran,1541.0,,,,Gera,"50.8851° N, 12.0807° E",MD,ernestinisches Sachsen,,n
527,Plauen-Greiz,Plauen-Greiz,,,lordship,,,,,,Roman-catholic,,1536.0,,,Plauen,"50.4976° N, 12.1369° E",MD,ernestinisches Sachsen,,n
528,Plauen-Greiz,Plauen-Greiz,,,lordship,,,,,,lutheran,1536.0,,,,Plauen,"50.4976° N, 12.1369° E",MD,ernestinisches Sachsen,,n
529,Meissen (Burggraf),Meissen (Burggraf),1547.0,1572.0,imperial castle,1547.0,1572.0,,,,Roman-catholic,1547.0,1548.0,,,Plauen,"50.4976° N, 12.1369° E",MD,ernestinisches Sachsen,,n
530,Meissen (Burggraf),Meissen (Burggraf),1547.0,1572.0,imperial castle,1547.0,1572.0,,,,free,1548.0,1572.0,,,Plauen,"50.4976° N, 12.1369° E",MD,ernestinisches Sachsen,,n
531,Bar,Bar,1354.0,1766.0,duchy,1354.0,1766.0,,,,Roman-catholic,1354.0,1766.0,,,Bar,"48.7736° N, 5.1582° E",SW,Lothringen,https://de.wikipedia.org/wiki/Herzogtum_Bar,y
532,Stiftland Waldsassen,Stiftland Waldsassen,1133.0,1621.0,principality,1133.0,1621.0,abbey,1133.0,1621.0,Roman-catholic,1133.0,1555.0,,,Waldsassen,"50.0028° N, 12.3056° E",SW,Oberpfalz,https://de.wikipedia.org/wiki/Stiftland,n
533,Stiftland Waldsassen,Stiftland Waldsassen,1133.0,1621.0,principality,1133.0,1621.0,abbey,1133.0,1621.0,lutheran,1555.0,1590.0,,,Waldsassen,"50.0028° N, 12.3056° E",SW,Oberpfalz,https://de.wikipedia.org/wiki/Stiftland,n
534,Stiftland Waldsassen,Stiftland Waldsassen,1133.0,1621.0,principality,1133.0,1621.0,abbey,1133.0,1621.0,calvinist,1590.0,1621.0,,,Waldsassen,"50.0028° N, 12.3056° E",SW,Oberpfalz,https://de.wikipedia.org/wiki/Stiftland,n
535,Stiftland Waldsassen,Stiftland Waldsassen,1133.0,1621.0,principality,1133.0,1621.0,abbey,1133.0,1621.0,Roman-catholic,1621.0,1621.0,,,Waldsassen,"50.0028° N, 12.3056° E",SW,Oberpfalz,https://de.wikipedia.org/wiki/Stiftland,n
536,Diez,Diez,1073.0,,county,1073.0,,,,,Roman-catholic,1073.0,1527.0,,,Diez,"50.3706° N, 8.0161° E",MD,Hessen,https://de.wikipedia.org/wiki/Grafschaft_Diez,n
537,Diez,Diez,1073.0,,county,1073.0,,,,,lutheran,1527.0,,,,Diez,"50.3706° N, 8.0161° E",MD,Hessen,https://de.wikipedia.org/wiki/Grafschaft_Diez,n
538,Hotzenplotz (mährisch),Hotzenplotz (mährisch),1250.0,,city,1250.0,,,,,Roman-catholic,1250.0,1530.0,,,Hotzenplotz,"50.2752° N, 17.7152° E",NO,Schlesien,,n
539,Hotzenplotz (mährisch),Hotzenplotz (mährisch),1250.0,,city,1250.0,,,,,mixed,1250.0,,,,Hotzenplotz,"50.2752° N, 17.7152° E",NO,Schlesien,,n
540,Katscher (mährisch),Katscher (mährisch),,,city,,,,,,,,,,,Katscher,"50.0800° N, 18.0041° E",NO,Schlesien,,n
541,Hoya,Hoya,1202.0,1866.0,county,1202.0,1866.0,,,,Roman-catholic,1202.0,1523.0,,,Hoya,"52.8100° N, 9.1379° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Grafschaft_Hoya,y
542,Hoya,Hoya,1202.0,1866.0,county,1202.0,1866.0,,,,lutheran,1523.0,1866.0,,,Hoya,"52.8100° N, 9.1379° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Grafschaft_Hoya,y
543,Diepholz,Diepholz,1160.0,1629.0,county,1160.0,1629.0,,,,Roman-catholic,1160.0,1528.0,,,Diepholz,"52.6056° N, 8.3708° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Grafschaft_Diepholz,y
544,Diepholz,Diepholz,1160.0,1629.0,county,1160.0,1629.0,,,,lutheran,1528.0,1629.0,,,Diepholz,"52.6056° N, 8.3708° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Grafschaft_Diepholz,y
545,Honstein,Honstein,1100.0,1593.0,county,1100.0,1593.0,,,,Roman-catholic,1100.0,1593.0,,,Honstein,"50.9796° N, 14.1097° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Grafschaft_Hohnstein,n
546,Honstein,Honstein,1100.0,1593.0,county,1100.0,1593.0,,,,lutheran,1100.0,1593.0,,,Honstein,"50.9796° N, 14.1097° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Grafschaft_Hohnstein,n
547,Regenstein-Blankenburg,Regenstein-Blankenburg,1128.0,1707.0,county,1128.0,1707.0,,,,Roman-catholic,1128.0,1526.0,,,Blankenburg,"51.8164° N, 10.9773° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Grafschaft_Blankenburg,y
548,Regenstein-Blankenburg,Regenstein-Blankenburg,1128.0,1707.0,county,1128.0,1707.0,,,,lutheran,1526.0,1707.0,,,Blankenburg,"51.8164° N, 10.9773° E",NW,Braunschweig,https://de.wikipedia.org/wiki/Grafschaft_Blankenburg,y
549,Overijssel,Overijssel,1528.0,1814.0,lordship,1528.0,1814.0,,,,Roman-catholic,1528.0,1579.0,,,Zwolle,"52.5168° N, 6.0830° E",NW,Niederlande,https://de.wikipedia.org/wiki/Provinz_Overijssel#Geschichte,n
550,Overijssel,Overijssel,1528.0,1814.0,lordship,1528.0,1814.0,,,,calvinist,1579.0,1814.0,,,Zwolle,"52.5168° N, 6.0830° E",NW,Niederlande,https://de.wikipedia.org/wiki/Provinz_Overijssel#Geschichte,n
551,Lüttich (Hochstift),Lüttich (Hochstift),,1794.0,principality,,1794.0,bishopric,,1794.0,Roman-catholic,,1794.0,,,Lüttich,"50.6326° N, 5.5797° E",NW,Niederlande,https://de.wikipedia.org/wiki/F%C3%BCrstbistum_L%C3%BCttich,y
552,Grevenhagen,Grevenhagen,1535.0,1607.0,bailiwick,1535.0,1607.0,,,,Roman-catholic,1535.0,1607.0,,,Grevenhagen,"51.7972° N, 8.9763° E",NW,Paderborn,https://de.wikipedia.org/wiki/Grevenhagen,n
553,Lingen,Lingen,1180.0,1806.0,county,1180.0,1806.0,,,,Roman-catholic,1180.0,1541.0,,,Lingen,"52.5403° N, 7.3293° E",NW,Tecklenburg,https://de.wikipedia.org/wiki/Grafschaft_Lingen,n
554,Lingen,Lingen,1180.0,1806.0,county,1180.0,1806.0,,,,lutheran,1541.0,1806.0,,,Lingen,"52.5403° N, 7.3293° E",NW,Tecklenburg,https://de.wikipedia.org/wiki/Grafschaft_Lingen,n
555,freie Standesherrschaften,freie Standesherrschaften,,,,,,,,,,,,,,,,NO,Schlesien,,n
556,Donaustädte,Donaustädte,,,,,,,,,,,,,,,,SW,Vorderösterreich,,n
557,albertinisches Sachsen (nach 1635),albertinisches Sachsen (nach 1635),,,,,,,,,,,,,,,,NO,albertnisches sachsen,,n
